[Lower Bound, Upper Bound] | Solvable/Unsolvable/Intractable | Current seed | (Est. Confidence Interval: Continue/Re-eval)
[0.062, 0.981] | 3/937/0 | 939 | (N/A)
[0.062, 0.980] | 3/938/0 | 940 | (N/A)
[0.062, 0.979] | 3/939/0 | 941 | (N/A)
[0.062, 0.978] | 3/940/0 | 942 | (N/A)
[0.062, 0.977] | 3/941/0 | 943 | (N/A)
[0.062, 0.976] | 3/942/0 | 944 | (N/A)
[0.062, 0.975] | 3/943/0 | 945 | (N/A)
[0.061, 0.974] | 3/944/0 | 946 | (N/A)
[0.061, 0.973] | 3/945/0 | 947 | (N/A)
[0.061, 0.972] | 3/946/0 | 948 | (N/A)
[0.061, 0.971] | 3/947/0 | 949 | (N/A)
[0.061, 0.970] | 3/948/0 | 950 | (N/A)
[0.061, 0.969] | 3/949/0 | 951 | (N/A)
[0.061, 0.968] | 3/950/0 | 952 | (N/A)
[0.061, 0.966] | 3/951/0 | 953 | (N/A)
[0.061, 0.965] | 3/952/0 | 954 | (N/A)
[0.061, 0.964] | 3/953/0 | 955 | (N/A)
[0.061, 0.963] | 3/954/0 | 956 | (N/A)
[0.061, 0.962] | 3/955/0 | 957 | (N/A)
[0.061, 0.961] | 3/956/0 | 958 | (N/A)
[0.061, 0.960] | 3/957/0 | 959 | (N/A)
[0.061, 0.959] | 3/958/0 | 960 | (N/A)
[0.060, 0.958] | 3/959/0 | 961 | (N/A)
[0.060, 0.958] | 3/960/0 | 962 | (N/A)
[0.060, 0.957] | 3/961/0 | 963 | (N/A)
[0.060, 0.956] | 3/962/0 | 964 | (N/A)
[0.060, 0.955] | 3/963/0 | 965 | (N/A)
[0.060, 0.954] | 3/964/0 | 966 | (N/A)
[0.060, 0.953] | 3/965/0 | 967 | (N/A)
[0.060, 0.952] | 3/966/0 | 968 | (N/A)
[0.060, 0.951] | 3/967/0 | 969 | (N/A)
[0.060, 0.950] | 3/968/0 | 970 | (N/A)
[0.060, 0.949] | 3/969/0 | 971 | (N/A)
[0.060, 0.948] | 3/970/0 | 972 | (N/A)
[0.060, 0.947] | 3/971/0 | 973 | (N/A)
[0.060, 0.946] | 3/972/0 | 974 | (N/A)
[0.060, 0.945] | 3/973/0 | 975 | (N/A)
[0.060, 0.944] | 3/974/0 | 976 | (N/A)
[0.059, 0.943] | 3/975/0 | 977 | (N/A)
[0.059, 0.942] | 3/976/0 | 978 | (N/A)
[0.059, 0.941] | 3/977/0 | 979 | (N/A)
[0.059, 0.940] | 3/978/0 | 980 | (N/A)
[0.059, 0.939] | 3/979/0 | 981 | (N/A)
[0.059, 0.938] | 3/980/0 | 982 | (N/A)
[0.059, 0.937] | 3/981/0 | 983 | (N/A)
[0.059, 0.936] | 3/982/0 | 984 | (N/A)
[0.059, 0.935] | 3/983/0 | 985 | (N/A)
[0.059, 0.934] | 3/984/0 | 986 | (N/A)
[0.059, 0.933] | 3/985/0 | 987 | (N/A)
[0.059, 0.932] | 3/986/0 | 988 | (N/A)
[0.059, 0.932] | 3/987/0 | 989 | (N/A)
[0.059, 0.931] | 3/988/0 | 990 | (N/A)
[0.059, 0.930] | 3/989/0 | 991 | (N/A)
[0.059, 0.929] | 3/990/0 | 992 | (N/A)
[0.058, 0.928] | 3/991/0 | 993 | (N/A)
[0.058, 0.927] | 3/992/0 | 994 | (N/A)
[0.058, 0.926] | 3/993/0 | 995 | (N/A)
[0.058, 0.925] | 3/994/0 | 996 | (N/A)
[0.058, 0.924] | 3/995/0 | 997 | (N/A)
[0.058, 0.923] | 3/996/0 | 998 | (N/A)
[0.058, 0.922] | 3/997/0 | 999 | (N/A)
[0.058, 0.921] | 3/998/0 | 1000 | (N/A)

